"","x"
"88244","XM_047418735.1"
"88245","XM_047418736.1"
"88246","XM_047418748.1"
"88247","NM_001267040.1"
"88248","XM_047418737.1"
"88249","XM_047418738.1"
"88250","XM_047418741.1"
"88251","XM_047418742.1"
"88252","XM_047418743.1"
"88253","XM_017010835.3"
"88254","XM_024446425.2"
"88255","XM_024446424.2"
"88256","XM_047418739.1"
"88257","XM_047418740.1"
"88258","XM_047418747.1"
"88259","XM_011514937.3"
"88260","XM_047419394.1"
"88261","XM_047419395.1"
"88262","NM_001271667.2"
"88263","NM_001271668.2"
"88264","NM_001271669.2"
"88265","NM_032122.5"
"88266","NM_183040.2"
"88267","NR_036448.3"
"88268","NM_013262.4"
"88269","XM_005249032.2"
"88270","XM_005249033.4"
"88271","XM_017010789.2"
"88272","XM_047418683.1"
"88273","XR_007059242.1"
"88274","XR_007059243.1"
"88275","XR_007059244.1"
"88276","XR_007059245.1"
"88277","XR_007059246.1"
"88278","XR_007059247.1"
"88279","XR_007059248.1"
"88280","XR_007059249.1"
"88281","XR_007059250.1"
"88282","XR_007059251.1"
"88283","XR_007059252.1"
"88284","XR_007059253.1"
"88285","XR_007059256.1"
"88286","XR_007059254.1"
"88287","XR_007059255.1"
"88288","XR_007059257.1"
"88289","XM_047418656.1"
"88290","NM_006877.4"
"88291","NM_000332.4"
"88292","NM_001128164.2"
"88293","NM_001357857.2"
"88294","NR_152113.3"
"88295","NR_152114.3"
"88296","NR_152111.3"
"88297","NR_152112.3"
"88298","NM_001190766.2"
"88299","NM_001143942.2"
"88300","XM_011514387.3"
"88301","NM_001143941.1"
"88302","NM_153020.2"
"88303","XM_011514388.3"
"88304","XM_047418369.1"
"88305","NM_001363533.2"
"88306","NM_001363534.2"
"88307","NM_006366.3"
"88308","NM_016255.3"
"88309","NM_001278209.2"
"88310","NM_001278210.2"
"88311","NM_005124.4"
"88312","NM_001105568.4"
"88313","NM_001105566.3"
"88314","NM_001105567.3"
"88315","NM_022113.6"
"88316","NM_001243423.2"
"88317","NM_198586.3"
"88318","XM_047419289.1"
"88319","NM_000367.5"
"88320","NM_001346817.1"
"88321","NM_001346818.1"
"88322","XM_047419290.1"
"88323","XM_017010446.2"
"88324","XM_047418368.1"
"88325","NM_001364614.2"
"88326","NM_153042.4"
"88327","XM_005248925.3"
"88328","XM_005248928.3"
"88329","XM_011514385.3"
"88330","XM_011514386.3"
"88331","XM_017010440.3"
"88332","XM_017010441.3"
"88333","XM_017010442.3"
"88334","XM_017010443.3"
"88335","XM_017010445.3"
"88336","XM_047418352.1"
"88337","XM_047418353.1"
"88338","XM_047418354.1"
"88339","XM_047418355.1"
"88340","XM_047418356.1"
"88341","XM_047418357.1"
"88342","XM_047418358.1"
"88343","XM_047418359.1"
"88344","XM_047418360.1"
"88345","XM_047418361.1"
"88346","XM_047418362.1"
"88347","XM_047418363.1"
"88348","XM_047418364.1"
"88349","XM_047418365.1"
"88350","XM_047418366.1"
"88351","XM_047418367.1"
"88352","XM_024446544.2"
"88353","NM_001134709.2"
"88354","NM_003472.4"
"88355","XM_047419335.1"
"88356","NM_182757.4"
"88357","XM_047418594.1"
"88358","NM_001546.4"
"88359","XM_006714999.3"
"88360","NM_001080480.3"
"88361","NR_073465.2"
"88362","XM_006715000.5"
"88363","XM_011514313.4"
"88364","XM_047418265.1"
"88365","XM_047418266.1"
"88366","NM_001949.5"
"88367","XM_011514324.4"
"88368","NM_001243076.3"
"88369","XM_005248865.6"
"88370","XM_005248866.6"
"88371","XM_011514328.4"
"88372","XM_017010330.2"
"88373","XM_047418958.1"
"88374","XM_011514719.3"
"88375","XM_017010986.2"
"88376","XM_024446481.2"
"88377","XM_047418947.1"
"88378","XM_047418948.1"
"88379","XM_047418950.1"
"88380","NM_017774.3"
"88381","XM_011514718.1"
"88382","XM_047418949.1"
"88383","XM_047418952.1"
"88384","XM_047418951.1"
"88385","XM_047418953.1"
"88386","XM_047418954.1"
"88387","XM_047418955.1"
"88388","XM_047418956.1"
"88389","XM_047418957.1"
"88390","NM_003107.3"
"88391","NM_016356.5"
"88392","NM_001195610.2"
"88393","NM_001286265.2"
"88394","NM_001286264.2"
"88395","NM_001286266.2"
"88396","NM_020662.4"
"88397","NR_104423.2"
"88398","XM_005249242.3"
"88399","XR_007059240.1"
"88400","XM_047418657.1"
"88401","NM_001503.4"
"88402","XM_017010753.3"
"88403","XM_047418658.1"
"88404","NM_001080.3"
"88405","NM_001368954.1"
"88406","NM_170740.1"
"88407","XM_017011546.3"
"88408","XM_047419602.1"
"88409","XM_017011550.2"
"88410","XM_047419604.1"
"88411","NM_001252328.2"
"88412","NM_001168374.2"
"88413","NM_001168375.2"
"88414","NM_001168376.2"
"88415","NM_001168377.2"
"88416","NM_001350403.2"
"88417","NM_001350404.2"
"88418","NM_001350405.2"
"88419","NM_001350406.2"
"88420","NM_001350407.2"
"88421","NM_001350408.2"
"88422","NM_001350409.2"
"88423","NM_001350410.2"
"88424","NM_014809.4"
"88425","XM_017011541.2"
"88426","XM_017011544.2"
"88427","XM_047419603.1"
"88428","NM_016614.3"
"88429","NM_001160094.2"
"88430","NM_018473.4"
"88431","NM_001410835.1"
"88432","XM_047419384.1"
"88433","NM_001251989.2"
"88434","NM_001251990.2"
"88435","NM_015895.5"
"88436","XM_005249159.3"
"88437","NM_001251991.1"
"88438","XM_006715279.3"
"88439","NM_001346032.2"
"88440","NM_001346031.2"
"88441","NM_014722.5"
"88442","NM_001286445.3"
"88443","XM_006715275.3"
"88444","XM_011515012.2"
"88445","XM_047419591.1"
"88446","XM_047419590.1"
"88447","NM_001286447.2"
"88448","NM_015864.5"
"88449","XM_047419593.1"
"88450","XM_017011524.2"
"88451","XM_047419592.1"
"88452","NM_001286446.3"
"88453","XM_006715281.4"
"88454","XM_017011017.2"
"88455","NM_001173977.2"
"88456","NM_017640.6"
"88457","XM_005249218.2"
"88458","XM_017011008.2"
"88459","XM_017011009.2"
"88460","XM_017011010.2"
"88461","XM_017011011.2"
"88462","XM_017011012.2"
"88463","XM_017011013.2"
"88464","XM_017011015.2"
"88465","XM_017011016.2"
"88466","XM_024446484.2"
"88467","XM_024446485.2"
"88468","XM_047418994.1"
"88469","XM_047418995.1"
"88470","XM_047418996.1"
"88471","XM_047418997.1"
"88472","XM_047418998.1"
"88473","XM_047418999.1"
"88474","XM_047418080.1"
"88475","NM_006355.5"
"88476","NM_005319.4"
"88477","XR_241893.5"
"88478","NM_000410.4"
"88479","NM_001300749.3"
"88480","NM_001384164.1"
"88481","NM_001406751.1"
"88482","NM_001406752.1"
"88483","NM_139003.3"
"88484","NM_139004.3"
"88485","NM_139006.3"
"88486","NM_139007.3"
"88487","NM_139008.3"
"88488","NM_139009.3"
"88489","NM_139010.3"
"88490","NM_139011.3"
"88491","NM_001381989.1"
"88492","NM_003526.3"
"88493","NM_003512.4"
"88494","XM_005249039.5"
"88495","NM_138720.2"
"88496","NM_021063.4"
"88497","NM_001376937.1"
"88498","NM_003530.4"
"88499","NM_003545.4"
"88500","NM_003518.4"
"88501","NM_021052.4"
"88502","NM_001381999.1"
"88503","NM_003532.3"
"88504","NM_003543.4"
"88505","XM_047418113.1"
"88506","XM_047418114.1"
"88507","XM_047418119.1"
"88508","XM_005248827.5"
"88509","XM_005248832.5"
"88510","XM_006714980.5"
"88511","XM_047418112.1"
"88512","XM_047418115.1"
"88513","XM_047418116.1"
"88514","XM_047418117.1"
"88515","NM_001197247.3"
"88516","NM_001197248.3"
"88517","NM_001197249.3"
"88518","NM_007047.5"
"88519","XM_006714979.5"
"88520","XM_047418118.1"
"88521","NM_001197237.2"
"88522","NM_001197238.2"
"88523","NM_001197239.2"
"88524","NM_001197240.2"
"88525","NM_006995.5"
"88526","NM_181531.3"
"88527","XM_005248797.4"
"88528","XM_005248798.5"
"88529","XM_006714955.4"
"88530","XM_011514228.3"
"88531","XM_011514231.4"
"88532","XM_017010166.3"
"88533","XM_047418075.1"
"88534","NM_001145008.2"
"88535","NM_001145009.2"
"88536","NM_007048.6"
"88537","NM_194441.3"
"88538","XM_005248833.3"
"88539","XM_005248834.5"
"88540","XM_047418120.1"
"88541","XM_047418121.1"
"88542","XM_047418122.1"
"88543","XM_047418123.1"
"88544","XM_047418124.1"
"88545","XM_047418125.1"
"88546","XM_047418126.1"
"88547","XM_047418128.1"
"88548","XM_047418129.1"
"88549","NR_027795.1"
"88550","XM_047418127.1"
"88551","NM_001197233.3"
"88552","NM_007049.5"
"88553","NM_078476.4"
"88554","NM_001197234.3"
"88555","NR_026790.1"
"88556","NM_006353.3"
"88557","NM_013375.4"
"88558","NM_001242797.2"
"88559","NM_001242798.2"
"88560","NM_001242799.2"
"88561","NM_024639.5"
"88562","NM_021058.4"
"88563","NM_021064.5"
"88564","XR_007059350.1"
"88565","NM_080593.2"
"88566","NM_001312653.2"
"88567","NM_001322288.2"
"88568","XM_006715086.3"
"88569","XM_011514569.2"
"88570","NM_001076781.3"
"88571","NM_001322289.2"
"88572","NM_001322293.2"
"88573","NR_144687.2"
"88574","NR_144688.2"
"88575","NM_001318891.2"
"88576","NM_001318892.2"
"88577","NM_001318893.2"
"88578","NM_001347832.2"
"88579","NM_007149.3"
"88580","NM_003536.3"
"88581","NM_003510.3"
"88582","NM_003520.4"
"88583","NM_001376494.1"
"88584","NM_001376491.1"
"88585","NM_001376492.1"
"88586","NM_001376493.1"
"88587","NM_003447.4"
"88588","XM_017011261.3"
"88589","NR_103455.1"
"88590","NR_103456.1"
"88591","NM_001320558.2"
"88592","NM_001320555.2"
"88593","NM_001320556.2"
"88594","NM_001320557.2"
"88595","NM_025231.3"
"88596","XM_017011324.2"
"88597","XM_047419378.1"
"88598","XM_047419379.1"
"88599","XM_017011266.3"
"88600","NM_001278119.2"
"88601","NM_001278122.2"
"88602","NM_006298.4"
"88603","XM_011514870.3"
"88604","XM_011514874.3"
"88605","XM_047419315.1"
"88606","NM_001278121.2"
"88607","NM_001410841.1"
"88608","NM_001199479.2"
"88609","NM_001199480.2"
"88610","NM_006299.5"
"88611","XM_011514878.3"
"88612","XM_047419316.1"
"88613","XM_047419317.1"
"88614","XM_011514875.3"
"88615","XM_011514589.3"
"88616","NM_019110.5"
"88617","XM_005249098.4"
"88618","XM_011514588.4"
"88619","XM_005249095.4"
"88620","XM_047418754.1"
"88621","NM_001304506.2"
"88622","XM_047418753.1"
"88623","NM_001023560.4"
"88624","NM_001111039.3"
"88625","NM_001287421.2"
"88626","NM_001287422.2"
"88627","NM_152736.6"
"88628","XM_011514862.3"
"88629","XM_011514864.2"
"88630","XM_017011264.2"
"88631","XM_024446538.2"
"88632","XM_047419311.1"
"88633","XM_047419312.1"
"88634","XM_047419313.1"
"88635","XM_047419314.1"
"88636","NM_001184743.2"
"88637","NM_001386059.1"
"88638","NM_032507.4"
"88639","NR_169855.1"
"88640","NR_169856.1"
"88641","NR_169857.1"
"88642","NR_169858.1"
"88643","NR_169859.1"
"88644","NR_169860.1"
"88645","NM_001135216.1"
"88646","NM_001243243.1"
"88647","XM_011514812.3"
"88648","NM_030899.5"
"88649","XM_011514809.2"
"88650","XR_002956296.2"
"88651","XR_007059331.1"
"88652","NM_001243241.1"
"88653","NM_001243242.1"
"88654","NM_001243244.1"
"88655","XR_002956295.2"
"88656","XR_007059330.1"
"88657","XM_047419253.1"
"88658","XM_005249295.2"
"88659","XM_005249296.6"
"88660","XM_011514808.4"
"88661","XM_024446522.2"
"88662","XM_047419254.1"
"88663","XM_047419255.1"
"88664","XM_047419256.1"
"88665","XM_047419257.1"
"88666","NM_145909.3"
"88667","XM_024446521.2"
"88668","NM_001135215.1"
"88669","XM_006715215.3"
"88670","XM_047419375.1"
"88671","XM_047419376.1"
"88672","NM_001242894.2"
"88673","NM_001242895.2"
"88674","NM_024493.4"
"88675","XM_047419373.1"
"88676","XM_047419374.1"
"88677","XM_005249423.4"
"88678","NR_160527.1"
"88679","NR_133668.1"
"88680","NR_133669.1"
"88681","NR_028077.2"
"88682","NR_136509.2"
"88683","NR_136510.2"
"88684","NR_136511.2"
"88685","NR_136512.2"
"88686","NR_136513.2"
"88687","NR_160526.1"
"88688","XM_047419596.1"
"88689","XM_047419597.1"
"88690","XM_047419599.1"
"88691","XM_047419595.1"
"88692","XM_047419594.1"
"88693","NM_001368124.1"
"88694","NM_001163391.2"
"88695","XM_047419598.1"
"88696","XR_007059223.1"
"88697","XR_007059224.1"
"88698","XR_007059225.1"
"88699","XR_007059226.1"
"88700","XM_047418384.1"
"88701","NM_001012455.2"
"88702","NM_002124.4"
"88703","NM_004557.4"
"88704","NR_134949.2"
"88705","NR_134950.2"
"88706","NM_018833.3"
"88707","XM_047418350.1"
"88708","NM_152735.4"
"88709","XM_047419196.1"
"88710","XM_011514780.2"
"88711","NM_001188.4"
"88712","XM_011514779.4"
"88713","XM_047419194.1"
"88714","XM_017010832.2"
"88715","NM_002224.4"
"88716","XM_047418731.1"
"88717","XM_047418732.1"
"88718","XM_047418734.1"
"88719","XM_047418733.1"
"88720","XM_011514577.4"
"88721","NM_032340.4"
"88722","XM_005248843.5"
"88723","NM_001142883.2"
"88724","NM_054111.5"
"88725","XM_005248842.4"
"88726","XM_011514295.4"
"88727","XM_024446323.2"
"88728","XM_024446325.2"
"88729","XM_047418168.1"
"88730","XM_024446324.2"
"88731","NM_001143944.1"
"88732","NM_001348709.2"
"88733","NM_001348710.2"
"88734","NM_181336.4"
"88735","XM_047418349.1"
"88736","XM_017010437.2"
"88737","NM_001319077.2"
"88738","NM_001319078.2"
"88739","NM_001319079.2"
"88740","NM_001319080.2"
"88741","NM_001319081.2"
"88742","NM_001319082.2"
"88743","NM_002131.4"
"88744","NM_145899.3"
"88745","NM_145901.3"
"88746","NM_145902.3"
"88747","NM_145903.3"
"88748","NM_145905.3"
"88749","NM_001008703.4"
"88750","NM_001008704.4"
"88751","NM_001287396.3"
"88752","NM_178508.6"
"88753","NR_155741.2"
"88754","NR_155742.2"
"88755","NM_006703.4"
"88756","NM_001014.5"
"88757","NM_001203245.3"
"88758","NM_001204091.2"
"88759","NM_020804.5"
"88760","XM_011514541.2"
"88761","XM_047418689.1"
"88762","NM_001199583.3"
"88763","NM_022758.6"
"88764","NM_024294.4"
"88765","XM_005249298.4"
"88766","XR_007059332.1"
"88767","XR_007059333.1"
"88768","XR_926300.4"
"88769","NM_003093.3"
"88770","NR_029472.2"
"88771","NM_017754.4"
"88772","XM_011514827.3"
"88773","XM_047419270.1"
"88774","NM_005643.4"
"88775","NM_001270488.1"
"88776","XM_011514433.2"
"88777","XM_024446383.2"
"88778","NM_015245.3"
"88779","XM_005248964.4"
"88780","XM_006715036.3"
"88781","XM_047418491.1"
"88782","XM_011514435.4"
"88783","XM_011514432.4"
"88784","XM_011514434.4"
"88785","XM_011514431.4"
"88786","XM_017010593.2"
"88787","XM_047418492.1"
"88788","NM_001303136.2"
"88789","NM_152753.4"
"88790","XM_005248943.2"
"88791","XM_005248947.2"
"88792","XM_047418383.1"
"88793","XM_047418382.1"
"88794","XM_047419307.1"
"88795","XM_047419300.1"
"88796","XM_047419305.1"
"88797","XM_017011249.3"
"88798","XM_017011256.2"
"88799","XM_047419306.1"
"88800","XM_047419299.1"
"88801","XM_047419301.1"
"88802","XM_047419304.1"
"88803","NM_001292032.2"
"88804","NM_003427.5"
"88805","XM_047419302.1"
"88806","XM_047419303.1"
"88807","XM_017011255.2"
"88808","XM_011514856.4"
"88809","NM_177435.3"
"88810","NM_001171818.2"
"88811","NM_001171819.2"
"88812","NM_001171820.2"
"88813","NM_006238.5"
"88814","XM_005249193.2"
"88815","XM_006715123.2"
"88816","XM_011514707.2"
"88817","XM_011514710.2"
"88818","XM_017010973.2"
"88819","XM_017010974.2"
"88820","XM_047418915.1"
"88821","XM_047418916.1"
"88822","XM_047418917.1"
"88823","XM_047418918.1"
"88824","XM_047418919.1"
"88825","XM_047418920.1"
"88826","XM_047418921.1"
"88827","XM_047418922.1"
"88828","XM_047418923.1"
"88829","XM_047418924.1"
"88830","XM_047418925.1"
"88831","XM_047418928.1"
"88832","XM_047418929.1"
"88833","XM_047418930.1"
"88834","XM_047418932.1"
"88835","XM_047418933.1"
"88836","XM_047418934.1"
"88837","XM_047418935.1"
"88838","XM_047418936.1"
"88839","XM_047418927.1"
"88840","XM_047418937.1"
"88841","XM_047418931.1"
"88842","XM_024446474.2"
"88843","XM_047418926.1"
"88844","XM_047418301.1"
"88845","NM_001410876.1"
"88846","NM_021922.3"
"88847","XM_005248885.3"
"88848","XM_005248886.3"
"88849","XM_005248887.3"
"88850","XM_047418300.1"
"88851","XM_047418303.1"
"88852","XM_047418302.1"
"88853","XM_011514343.3"
"88854","NM_007104.5"
"88855","NM_001395214.1"
"88856","NM_003214.4"
"88857","NM_001145776.2"
"88858","NM_004117.4"
"88859","NM_001145775.3"
"88860","NM_001145777.2"
"88861","NM_003137.5"
"88862","NR_034069.2"
"88863","XR_007059209.1"
"88864","XR_007059210.1"
"88865","XR_007059211.1"
"88866","XR_926065.3"
"88867","XM_047418236.1"
"88868","NM_139013.3"
"88869","NM_001315.3"
"88870","NM_139012.3"
"88871","NM_139014.3"
"88872","XM_011514310.4"
"88873","XM_047418232.1"
"88874","XM_047418234.1"
"88875","XM_047418235.1"
"88876","XM_047418233.1"
"88877","XM_017010300.3"
"88878","XM_017010299.3"
"88879","XM_047418237.1"
"88880","XM_006714998.4"
"88881","NM_002754.5"
"88882","NR_072996.2"
"88883","NM_015695.3"
"88884","XM_047418651.1"
"88885","XM_011514492.2"
"88886","XM_011514490.2"
"88887","XM_011514491.2"
"88888","XM_047418649.1"
"88889","XM_047418650.1"
"88890","NM_001207035.2"
"88891","NM_001207039.2"
"88892","XM_011514659.2"
"88893","NM_001207036.2"
"88894","NM_001207037.2"
"88895","NM_001207038.2"
"88896","NM_001207040.2"
"88897","NM_001207041.2"
"88898","NM_016135.4"
"88899","XM_047418378.1"
"88900","NM_001286579.2"
"88901","NM_001286580.2"
"88902","NM_173562.5"
"88903","NR_104480.2"
"88904","NR_104481.2"
"88905","XM_005248940.6"
"88906","XM_011514398.4"
"88907","XM_047418379.1"
"88908","XM_047418380.1"
"88909","XM_047418381.1"
"88910","XM_006715023.3"
"88911","XM_047418377.1"
"88912","NM_001305102.2"
"88913","NM_007271.4"
"88914","XM_017010226.2"
"88915","XM_047418139.1"
"88916","XM_047418140.1"
"88917","XM_047418141.1"
"88918","XM_047418142.1"
"88919","XM_047418143.1"
"88920","XM_047418144.1"
"88921","NM_003017.5"
"88922","NR_036610.2"
"88923","NR_109836.1"
"88924","NM_001220777.2"
"88925","NM_001291549.3"
"88926","NM_001374509.1"
"88927","NM_001374510.1"
"88928","NM_078467.3"
"88929","NR_164655.1"
"88930","NR_164656.1"
"88931","NM_000389.5"
"88932","NM_001220778.2"
"88933","NM_001374511.1"
"88934","NM_001374512.1"
"88935","NM_001374513.1"
"88936","NM_001314018.2"
"88937","NM_001314019.2"
"88938","NM_001314020.2"
"88939","NM_001376891.1"
"88940","NM_001376894.1"
"88941","NM_001376888.1"
"88942","NM_001376890.1"
"88943","XM_047419191.1"
"88944","NM_001410887.1"
"88945","NM_020939.2"
"88946","NM_001376889.1"
"88947","NM_001376892.1"
"88948","NM_001376893.1"
"88949","NM_001376895.1"
"88950","XM_011514773.3"
"88951","XM_017011139.3"
"88952","XM_011514771.3"
"88953","XM_011514768.2"
"88954","XM_011514769.2"
"88955","XM_011514770.2"
"88956","XM_047419190.1"
"88957","XM_011514772.1"
"88958","XR_007059285.1"
"88959","XM_047419192.1"
"88960","XM_047419193.1"
"88961","NM_001314017.1"
"88962","NR_164866.1"
"88963","NM_016059.5"
"88964","NM_001286636.2"
"88965","XM_047418337.1"
"88966","XM_047418338.1"
"88967","XM_047418339.1"
"88968","XM_047418340.1"
"88969","XM_047418342.1"
"88970","XM_047418341.1"
"88971","NM_001286635.2"
"88972","NM_001286637.2"
"88973","NM_152734.4"
"88974","XM_047418336.1"
"88975","NM_014341.2"
"88976","NM_001271641.2"
"88977","NR_130739.2"
"88978","NM_001410897.1"
"88979","NM_001410899.1"
"88980","NM_001243186.2"
"88981","NM_002648.4"
"88982","NM_001371555.1"
"88983","NM_145316.4"
"88984","NM_001286401.2"
"88985","NM_001395238.1"
"88986","NM_001395241.1"
"88987","NM_001395242.1"
"88988","NM_001395243.1"
"88989","NM_001395244.1"
"88990","NR_172517.1"
"88991","NM_001162900.3"
"88992","NM_001395240.1"
"88993","XM_047419000.1"
"88994","XM_047419001.1"
"88995","XM_011514739.3"
"88996","XM_011514738.4"
"88997","NM_017772.4"
"88998","NR_130108.2"
"88999","NM_003958.4"
"89000","NM_183078.3"
"89001","NR_046399.2"
"89002","XM_047418462.1"
"89003","XM_047418463.1"
"89004","NM_015050.3"
"89005","NM_138493.3"
"89006","NM_153487.4"
"89007","XM_017010734.2"
"89008","XM_047418637.1"
"89009","XM_006715056.4"
"89010","XR_926141.3"
"89011","XM_047418638.1"
"89012","NM_001410904.1"
"89013","NM_021943.3"
"89014","XM_011514790.3"
"89015","XM_017011171.3"
"89016","NM_001172418.2"
"89017","NM_152733.3"
"89018","NM_001099272.2"
"89019","NM_052893.2"
"89020","XM_011514279.4"
"89021","XM_047418145.1"
"89022","XM_047418146.1"
"89023","XM_011514281.4"
"89024","XM_011514280.4"
"89025","XM_011514282.4"
"89026","XM_017010227.3"
"89027","XM_047418147.1"
"89028","XM_047418148.1"
"89029","NM_006708.3"
"89030","NM_001304793.2"
"89031","NM_018322.3"
"89032","NM_001201427.2"
"89033","XM_006715043.3"
"89034","XM_047418533.1"
"89035","XM_047418534.1"
"89036","XM_047418537.1"
"89037","NM_015345.4"
"89038","XM_006715046.5"
"89039","XM_047418535.1"
"89040","XM_047418538.1"
"89041","XM_017010630.2"
"89042","XM_047418531.1"
"89043","XM_047418532.1"
"89044","XM_047418536.1"
"89045","XM_047418541.1"
"89046","XM_006715039.4"
"89047","XM_006715040.4"
"89048","XM_006715045.4"
"89049","XM_047418539.1"
"89050","XM_047418540.1"
"89051","NM_001358534.2"
"89052","XM_047418828.1"
"89053","NM_001075098.4"
"89054","NM_001358529.2"
"89055","NM_001358530.2"
"89056","NM_001358531.2"
"89057","NM_001358533.2"
"89058","NR_033233.2"
"89059","NM_173561.3"
"89060","NM_006789.4"
"89061","NM_001329688.2"
"89062","NM_001329696.2"
"89063","NM_001329686.2"
"89064","NM_001329689.2"
"89065","NM_001329691.2"
"89066","NM_001329693.2"
"89067","NM_001329694.2"
"89068","NM_145063.4"
"89069","NM_001329684.2"
"89070","NM_001329690.2"
"89071","NM_001329685.1"
"89072","NM_001329692.1"
"89073","NM_001329695.1"
"89074","NR_138080.2"
"89075","NM_002505.5"
"89076","NM_021705.4"
"89077","XR_926053.3"
"89078","XR_926052.4"
"89079","NM_001012426.2"
"89080","NM_001012427.2"
"89081","NM_001405824.1"
"89082","NM_001405825.1"
"89083","NM_001405826.1"
"89084","NM_138457.3"
"89085","XM_006714991.4"
"89086","XM_011514289.3"
"89087","XM_011514290.3"
"89088","XM_011514291.4"
"89089","XM_011514292.4"
"89090","XM_047418160.1"
"89091","XM_017010233.2"
"89092","XM_011514293.4"
"89093","NM_001300804.2"
"89094","XM_011514625.3"
"89095","XM_011514626.3"
"89096","XM_047418777.1"
"89097","XM_047418779.1"
"89098","XM_047418780.1"
"89099","XM_047418778.1"
"89100","NM_001300805.2"
"89101","NM_001300806.2"
"89102","NM_005586.4"
"89103","XM_005249117.4"
"89104","XM_047418781.1"
"89105","XM_017010867.2"
"89106","XM_006715212.5"
"89107","XM_047419361.1"
"89108","XM_005249411.2"
"89109","NM_001271945.2"
"89110","NM_007162.3"
"89111","NM_001271943.2"
"89112","NM_001271944.2"
"89113","NM_001167827.3"
"89114","XM_011514254.2"
"89115","NM_006653.5"
"89116","XM_047418097.1"
"89117","NM_013397.6"
"89118","NM_001134493.2"
"89119","NM_001382294.1"
"89120","NM_001384542.1"
"89121","NM_001286554.2"
"89122","NM_018561.5"
"89123","NM_001305456.2"
"89124","NM_001305455.2"
"89125","NM_001305457.2"
"89126","NM_004275.5"
"89127","NR_131160.2"
"89128","XM_047419281.1"
"89129","NM_004053.4"
"89130","XM_011514971.3"
"89131","XM_047419491.1"
"89132","NM_001136017.3"
"89133","NM_001424056.1"
"89134","NM_001136125.3"
"89135","NM_001287427.2"
"89136","NM_001424052.1"
"89137","NM_001424059.1"
"89138","NM_001424060.1"
"89139","NM_001760.5"
"89140","NM_001136126.3"
"89141","NM_001287434.2"
"89142","NM_001424055.1"
"89143","NM_001424058.1"
"89144","NM_001424061.1"
"89145","NM_001424053.1"
"89146","NM_001424057.1"
"89147","NR_187571.1"
"89148","XM_005248849.3"
"89149","XM_047418175.1"
"89150","XM_017010244.3"
"89151","NM_001410906.1"
"89152","NM_138572.3"
"89153","XM_017010245.2"
"89154","NM_001410907.1"
"89155","XM_047418174.1"
"89156","XM_047418177.1"
"89157","XM_047418178.1"
"89158","XM_047419258.1"
"89159","NM_001164446.3"
"89160","NM_002098.6"
"89161","NM_018141.4"
"89162","XM_005249206.4"
"89163","XM_011514724.4"
"89164","XM_011514725.4"
"89165","XM_017010996.2"
"89166","NM_001391984.1"
"89167","XM_047419027.1"
"89168","XM_047419030.1"
"89169","XM_047419034.1"
"89170","XM_047419038.1"
"89171","XM_047419040.1"
"89172","XM_047419043.1"
"89173","XM_047419049.1"
"89174","XM_047419056.1"
"89175","XM_047419058.1"
"89176","XM_047419059.1"
"89177","XM_047419064.1"
"89178","XM_047419069.1"
"89179","NM_001391983.1"
"89180","NM_001395490.1"
"89181","XM_017011046.2"
"89182","XM_017011048.2"
"89183","XM_017011049.2"
"89184","XM_017011052.2"
"89185","XM_017011054.2"
"89186","XM_047419026.1"
"89187","XM_047419029.1"
"89188","XM_047419032.1"
"89189","XM_047419035.1"
"89190","XM_047419037.1"
"89191","XM_047419039.1"
"89192","XM_047419045.1"
"89193","XM_047419046.1"
"89194","XM_047419047.1"
"89195","XM_047419050.1"
"89196","XM_047419051.1"
"89197","XM_047419054.1"
"89198","XM_047419057.1"
"89199","XM_047419060.1"
"89200","XM_047419063.1"
"89201","XM_047419065.1"
"89202","XM_047419068.1"
"89203","NM_001297573.2"
"89204","NM_033502.4"
"89205","XM_047419028.1"
"89206","XM_047419031.1"
"89207","XM_047419033.1"
"89208","XM_047419036.1"
"89209","XM_047419041.1"
"89210","XM_047419044.1"
"89211","XM_047419048.1"
"89212","XM_047419053.1"
"89213","XM_047419055.1"
"89214","XM_047419061.1"
"89215","XM_047419062.1"
"89216","XM_047419066.1"
"89217","XM_047419067.1"
"89218","NM_001184801.2"
"89219","XM_047418495.1"
"89220","XM_047418494.1"
"89221","XM_017010597.2"
"89222","XM_047418493.1"
"89223","NM_001363705.2"
"89224","NM_015255.3"
"89225","XM_011514438.3"
"89226","XM_017010594.2"
"89227","XM_011514440.2"
"89228","XM_011514441.3"
"89229","XM_005248966.4"
"89230","NM_000322.5"
"89231","XR_007059288.1"
"89232","NM_003192.3"
"89233","XM_047418544.1"
"89234","XM_047418547.1"
"89235","NM_001318819.2"
"89236","XM_047418542.1"
"89237","XM_047418543.1"
"89238","XM_047418545.1"
"89239","XR_007059228.1"
"89240","NM_001393499.1"
"89241","XM_024446390.2"
"89242","NM_015349.3"
"89243","NM_001366481.3"
"89244","NM_198486.5"
"89245","NR_134562.3"
"89246","NR_134563.3"
"89247","NM_001008739.2"
"89248","NR_134881.1"
"89249","NM_001318842.1"
"89250","NM_001318845.1"
"89251","NR_134880.1"
"89252","NR_134882.1"
"89253","NR_134888.1"
"89254","NM_001318847.2"
"89255","NM_001318848.2"
"89256","NR_134885.2"
"89257","NR_134886.2"
"89258","NM_006586.5"
"89259","NM_001318865.2"
